intent,text,domain,spans,logical_form
freeze_account,"can you put a stop on my bank account, please",clinc,,[SL: freeze_account]
freeze_account,could you freeze my account,clinc,,[SL: freeze_account]
freeze_account,"could you freeze my account, please",clinc,,[SL: freeze_account]
freeze_account,can you put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,"can you freeze my account, please",clinc,,[SL: freeze_account]
freeze_account,could you freeze my account now,clinc,,[SL: freeze_account]
freeze_account,can you freeze my account,clinc,,[SL: freeze_account]
freeze_account,could you put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,do you mind putting a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,i would like you to put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,please turn my account to frozen,clinc,,[SL: freeze_account]
freeze_account,please make my account a frozen one,clinc,,[SL: freeze_account]
freeze_account,please make sure my account is frozen,clinc,,[SL: freeze_account]
freeze_account,is it too much trouble to put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,i would love it if you could put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,i would appreciate it if you put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,please set my account as frozen,clinc,,[SL: freeze_account]
freeze_account,please freeze my account,clinc,,[SL: freeze_account]
freeze_account,i need my account frozen,clinc,,[SL: freeze_account]
freeze_account,i'd like my account frozen,clinc,,[SL: freeze_account]
freeze_account,i would like my account frozen,clinc,,[SL: freeze_account]
freeze_account,i want my account frozen,clinc,,[SL: freeze_account]
freeze_account,i really want my account frozen,clinc,,[SL: freeze_account]
freeze_account,no payments on my bank account,clinc,,[SL: freeze_account]
freeze_account,turn off my bank account,clinc,,[SL: freeze_account]
freeze_account,stop all payments to my bank account,clinc,,[SL: freeze_account]
freeze_account,shut down my account,clinc,,[SL: freeze_account]
freeze_account,close out my account,clinc,,[SL: freeze_account]
freeze_account,turn off my account,clinc,,[SL: freeze_account]
freeze_account,i need to hold off on my account,clinc,,[SL: freeze_account]
freeze_account,plase hold my account for now,clinc,,[SL: freeze_account]
freeze_account,terminate the account,clinc,,[SL: freeze_account]
freeze_account,i am going to need a block put on my chase account right away,clinc,,[SL: freeze_account]
freeze_account,would you please put a block on my chase account right away,clinc,,[SL: freeze_account]
freeze_account,i would like a block put on my chase account asap,clinc,,[SL: freeze_account]
freeze_account,can you please put a block on my chase account quickly,clinc,,[SL: freeze_account]
freeze_account,i need a block put on my chase account right away,clinc,,[SL: freeze_account]
freeze_account,i need to put a freeze on my banking account,clinc,,[SL: freeze_account]
freeze_account,put a freeze on my bank account,clinc,,[SL: freeze_account]
freeze_account,freeze my bank account,clinc,,[SL: freeze_account]
freeze_account,can i freeze my bank account,clinc,,[SL: freeze_account]
freeze_account,i want you to immediatly block any further activity on my bb&t bank account,clinc,,[SL: freeze_account]
freeze_account,block my citibank account right away,clinc,,[SL: freeze_account]
freeze_account,add a block to my capital one bank account so it cannot be used any more,clinc,,[SL: freeze_account]
freeze_account,please immediatly block my presidential bank account right now,clinc,,[SL: freeze_account]
freeze_account,put a block on my amalgamated bank account right now,clinc,,[SL: freeze_account]
freeze_account,please put a stop on my back account,clinc,,[SL: freeze_account]
freeze_account,please put a block on my td ameritrade account now,clinc,,[SL: freeze_account]
freeze_account,i'd like a stop placed on my bank account,clinc,,[SL: freeze_account]
freeze_account,place a block on my capital one account right now,clinc,,[SL: freeze_account]
freeze_account,i'd like a block on my charles schwab account immediately,clinc,,[SL: freeze_account]
freeze_account,"i need you to place a stop on my bank account, thank you",clinc,,[SL: freeze_account]
freeze_account,place a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,i need you to freeze my account,clinc,,[SL: freeze_account]
freeze_account,i need you to block my mutualone account now,clinc,,[SL: freeze_account]
freeze_account,"help me freeze my bank account, please",clinc,,[SL: freeze_account]
freeze_account,i'd like to put a freeze on my bank account,clinc,,[SL: freeze_account]
freeze_account,block my chase account asap,clinc,,[SL: freeze_account]
freeze_account,can you please freeze my bank account,clinc,,[SL: freeze_account]
freeze_account,can you please put a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,pause my account,clinc,,[SL: freeze_account]
freeze_account,put a hold on my bank account,clinc,,[SL: freeze_account]
freeze_account,please do a stop on my bank account,clinc,,[SL: freeze_account]
freeze_account,stop payments from my bank,clinc,,[SL: freeze_account]
freeze_account,put a hold on my account,clinc,,[SL: freeze_account]
ingredients_list,what do you put in chicken noodle casserole,clinc,,[SL: ingredients_list]
ingredients_list,what goes into chicken noodle casserole,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to make chicken noodle casserole,clinc,,[SL: ingredients_list]
ingredients_list,how do you make chicken noodle casserole,clinc,,[SL: ingredients_list]
ingredients_list,chicken noodle casserole is made from what,clinc,,[SL: ingredients_list]
ingredients_list,tell me what ingredients i will need to make this meal,clinc,,[SL: ingredients_list]
ingredients_list,what are the ingredients of spaghetti,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are present in marshmallows,clinc,,[SL: ingredients_list]
ingredients_list,tell me the ingredients in pizza,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are found in hunan chicken,clinc,,[SL: ingredients_list]
ingredients_list,i need to know the ingredients in a hamburger,clinc,,[SL: ingredients_list]
ingredients_list,show me the ingredients that i need for ceviche,clinc,,[SL: ingredients_list]
ingredients_list,do you have a list of ingredients that i'll need for blondies,clinc,,[SL: ingredients_list]
ingredients_list,give me a list of ingredients needed for pizza dough,clinc,,[SL: ingredients_list]
ingredients_list,tell me what ingredients i need for carne asada,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are required for chicken noodle soup,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in salsa,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in cheese cake,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in sugar cookies,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in spinach dip,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in coffee cakes,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients do i need to make egg salad,clinc,,[SL: ingredients_list]
ingredients_list,what would i need if i wanted to make chicken marsala,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in antipasto salad,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to make chicken salad,clinc,,[SL: ingredients_list]
ingredients_list,what kind of stuff is in potato salad,clinc,,[SL: ingredients_list]
ingredients_list,ingredients needed to make a mexican lasagna,clinc,,[SL: ingredients_list]
ingredients_list,what are all of the ingredients for brownies from scratch,clinc,,[SL: ingredients_list]
ingredients_list,how can i make my own doughnuts/what ingredients,clinc,,[SL: ingredients_list]
ingredients_list,what stuff would i need to make tortellini,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to make a cake,clinc,,[SL: ingredients_list]
ingredients_list,what all is in gumbo,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients do i need for gumbo,clinc,,[SL: ingredients_list]
ingredients_list,which ingredients does gumbo have,clinc,,[SL: ingredients_list]
ingredients_list,what are the ingredients in gumbo,clinc,,[SL: ingredients_list]
ingredients_list,what is gumbo made of,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients do i need to bake a cake,clinc,,[SL: ingredients_list]
ingredients_list,i want to cook a quick breakfast what ingredients do i need,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are needed for shrimp cocktail,clinc,,[SL: ingredients_list]
ingredients_list,i’m making spaghetti what ingredients do i need,clinc,,[SL: ingredients_list]
ingredients_list,i want to make a meat stew what ingredients do i need,clinc,,[SL: ingredients_list]
ingredients_list,what goes in broccoli cheddar soup,clinc,,[SL: ingredients_list]
ingredients_list,show me the recipe for broccoli cheddar soup,clinc,,[SL: ingredients_list]
ingredients_list,please list ingredients for broccoli cheddar soup,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients do i need to make broccoli cheddar soup,clinc,,[SL: ingredients_list]
ingredients_list,"i am making broccoli cheddar soup, what ingredients do i need",clinc,,[SL: ingredients_list]
ingredients_list,what ingredients do i need for philly cheesesteaks,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to cook chicken soup,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to get to make lasagne,clinc,,[SL: ingredients_list]
ingredients_list,what should i buy to make burritos tonight,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients do i need for tacos,clinc,,[SL: ingredients_list]
ingredients_list,what are the ingredients to make shepherd's pie,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to buy to make a spaghetti,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to make spaghetti,clinc,,[SL: ingredients_list]
ingredients_list,what is the ingredient list for an omelette,clinc,,[SL: ingredients_list]
ingredients_list,what do i need if i want to make lasagna,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to make a cajun chili,clinc,,[SL: ingredients_list]
ingredients_list,what goes into a strawberry smoothie,clinc,,[SL: ingredients_list]
ingredients_list,what should i grab to make a german chocolate cake,clinc,,[SL: ingredients_list]
ingredients_list,what do you put in chili,clinc,,[SL: ingredients_list]
ingredients_list,what do you need to make pancakes,clinc,,[SL: ingredients_list]
ingredients_list,what stuff do you dump in an omelette,clinc,,[SL: ingredients_list]
ingredients_list,what do you use when you make a chef's salad,clinc,,[SL: ingredients_list]
ingredients_list,what do you purchase to put in a shepherd's pie,clinc,,[SL: ingredients_list]
ingredients_list,what do you put in a tibetan omelette,clinc,,[SL: ingredients_list]
ingredients_list,what do you mix to make a chocolate cake,clinc,,[SL: ingredients_list]
ingredients_list,what does subway use to make a cold cut combo,clinc,,[SL: ingredients_list]
ingredients_list,what do you need to make general tsao's chicken,clinc,,[SL: ingredients_list]
ingredients_list,what do you put in avocado dip,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in sushi,clinc,,[SL: ingredients_list]
ingredients_list,what does it take to make buttermilk pancakes,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to buy to make pierogi,clinc,,[SL: ingredients_list]
ingredients_list,what do i need to get to put into homemade tortillas,clinc,,[SL: ingredients_list]
ingredients_list,what food items do you put in english breakfast,clinc,,[SL: ingredients_list]
ingredients_list,what foods do i buy to put into a korean dinner,clinc,,[SL: ingredients_list]
ingredients_list,what do you need to make dandelion wine properly,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in cake,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in tortillas,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in mashed potatoes,clinc,,[SL: ingredients_list]
ingredients_list,what ingredients are in dough,clinc,,[SL: ingredients_list]
interest_rate,i want to know my interest rate,clinc,,[SL: interest_rate]
interest_rate,tell me my interest rate,clinc,,[SL: interest_rate]
interest_rate,what interest rate am i paying,clinc,,[SL: interest_rate]
interest_rate,my interest rate please,clinc,,[SL: interest_rate]
interest_rate,how do i know the interest rate for my signature account,clinc,,[SL: interest_rate]
interest_rate,how can i figure out my interest rate for my umpqua account,clinc,,[SL: interest_rate]
